file,label_id,condition,condition_bn,urgency,split
test_014888.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014889.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_014890.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014891.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014892.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_014893.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014894.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014895.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014896.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014897.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014898.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_014899.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_014900.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_014901.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_014902.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,test
test_014903.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_014904.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_014905.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014906.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014907.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014908.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014909.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_014910.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_014911.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_014912.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_014913.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_014914.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014915.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014916.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014917.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014918.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014919.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014920.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014921.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014922.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014923.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,test
test_014924.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014925.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014926.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014927.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_014928.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_014929.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014930.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014931.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_014932.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_014933.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_014934.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014935.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_014936.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014937.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014938.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014939.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014940.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_014941.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_014942.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014943.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,test
test_014944.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014945.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_014946.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,test
test_014947.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_014948.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014949.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_014950.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_014951.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014952.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014953.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_014954.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014955.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014956.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014957.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014958.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014959.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_014960.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_014961.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014962.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,test
test_014963.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014964.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_014965.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014966.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014967.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,test
test_014968.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_014969.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_014970.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014971.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014972.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014973.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_014974.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014975.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014976.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_014977.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014978.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_014979.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014980.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014981.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014982.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_014983.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014984.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_014985.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014986.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014987.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_014988.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_014989.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_014990.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_014991.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014992.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,test
test_014993.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014994.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_014995.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_014996.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_014997.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_014998.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_014999.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015000.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015001.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015002.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015003.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015004.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015005.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_015006.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015007.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015008.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015009.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015010.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015011.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015012.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015013.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015014.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015015.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_015016.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015017.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015018.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015019.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_015020.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015021.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_015022.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015023.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_015024.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015025.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_015026.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015027.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015028.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015029.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015030.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015031.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_015032.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015033.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015034.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015035.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_015036.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,test
test_015037.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015038.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015039.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015040.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015041.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015042.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_015043.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015044.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015045.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015046.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015047.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,test
test_015048.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015049.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015050.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015051.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015052.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015053.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015054.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015055.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,test
test_015056.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015057.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015058.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015059.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015060.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015061.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015062.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015063.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015064.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015065.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015066.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,test
test_015067.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015068.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015069.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015070.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,test
test_015071.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015072.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,test
test_015073.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015074.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015075.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015076.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015077.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_015078.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015079.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015080.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015081.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015082.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_015083.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015084.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015085.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015086.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015087.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015088.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,test
test_015089.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_015090.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015091.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015092.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015093.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_015094.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015095.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015096.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015097.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015098.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015099.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015100.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015101.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015102.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_015103.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015104.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015105.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015106.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_015107.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_015108.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
test_015109.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015110.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,test
test_015111.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015112.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015113.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015114.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015115.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015116.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,test
test_015117.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015118.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,test
test_015119.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,test
test_015120.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015121.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,test
test_015122.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015123.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015124.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015125.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,test
test_015126.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015127.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,test
test_015128.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015129.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015130.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,test
test_015131.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,test
test_015132.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,test
test_015133.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015134.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,test
test_015135.jpg,5,Eczema Photos,একজিমা,get_it_checked,test
test_015136.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015137.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,test
test_015138.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,test
test_015139.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,test
test_015140.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,test
test_015141.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,test
